MAINTENANCE_AGENCY_ID,VARIABLE_SET_ID,NAME,CODE,DESCRIPTION
ECB,17738000420872972734_REF,EBA_ATY(EBA_ii676) - Reference,17738000420872972734_REF,EBA_ATY(EBA_ii676) - Reference
ECB,9338417940411742131_REF,EBA_ATY(EBA_md150) - Reference,9338417940411742131_REF,EBA_ATY(EBA_md150) - Reference
ECB,5018436799317893249_REF,EBA_ATY(EBA_si475) - Reference,5018436799317893249_REF,EBA_ATY(EBA_si475) - Reference
ECB,9488831869283455922_REF,EBA_ATY(EBA_md147) - Reference,9488831869283455922_REF,EBA_ATY(EBA_md147) - Reference
ECB,4034868948470850090_REF,EBA_ATY(EBA_mi679) - Reference,4034868948470850090_REF,EBA_ATY(EBA_mi679) - Reference
ECB,8386035556766474584_REF,EBA_ATY(EBA_mi501) - Reference,8386035556766474584_REF,EBA_ATY(EBA_mi501) - Reference
ECB,14530696220134357986_REF,EBA_ATY(EBA_mi65) - Reference,14530696220134357986_REF,EBA_ATY(EBA_mi65) - Reference
ECB,2296479326008667036_REF,EBA_ATY(EBA_mi164) - Reference,2296479326008667036_REF,EBA_ATY(EBA_mi164) - Reference
ECB,17077482325396553192_REF,EBA_ATY(EBA_mi43) - Reference,17077482325396553192_REF,EBA_ATY(EBA_mi43) - Reference
ECB,17220670634258440943_REF,EBA_ATY(EBA_md62) - Reference,17220670634258440943_REF,EBA_ATY(EBA_md62) - Reference
ECB,15213274140460021143_REF,EBA_ATY(EBA_md72) - Reference,15213274140460021143_REF,EBA_ATY(EBA_md72) - Reference
ECB,16615736267809646416_REF,EBA_ATY(EBA_md239) - Reference,16615736267809646416_REF,EBA_ATY(EBA_md239) - Reference
ECB,10625761857040475626_REF,EBA_ATY(EBA_md67) - Reference,10625761857040475626_REF,EBA_ATY(EBA_md67) - Reference
ECB,14242093643207006424_REF,EBA_ATY(EBA_md83) - Reference,14242093643207006424_REF,EBA_ATY(EBA_md83) - Reference
ECB,909255488769815556_REF,EBA_ATY(EBA_mi504) - Reference,909255488769815556_REF,EBA_ATY(EBA_mi504) - Reference
ECB,4117253993722026055_REF,EBA_ATY(EBA_ii694) - Reference,4117253993722026055_REF,EBA_ATY(EBA_ii694) - Reference
ECB,9767750558645521852_REF,EBA_ATY(EBA_mi691) - Reference,9767750558645521852_REF,EBA_ATY(EBA_mi691) - Reference
ECB,9677777298412393391_REF,EBA_ATY(EBA_md509) - Reference,9677777298412393391_REF,EBA_ATY(EBA_md509) - Reference
ECB,18078116867075660175_REF,EBA_ATY(EBA_md202) - Reference,18078116867075660175_REF,EBA_ATY(EBA_md202) - Reference
ECB,8531648081192822646_REF,EBA_ATY(EBA_md186) - Reference,8531648081192822646_REF,EBA_ATY(EBA_md186) - Reference
ECB,9348397123312128136_REF,EBA_ATY(EBA_md103) - Reference,9348397123312128136_REF,EBA_ATY(EBA_md103) - Reference
ECB,9611914866463986113_REF,EBA_ATY(EBA_md249) - Reference,9611914866463986113_REF,EBA_ATY(EBA_md249) - Reference
ECB,13417561674237711791_REF,EBA_ATY(EBA_mi508) - Reference,13417561674237711791_REF,EBA_ATY(EBA_mi508) - Reference
ECB,8237426778662573009_REF,EBA_ATY(EBA_md684) - Reference,8237426778662573009_REF,EBA_ATY(EBA_md684) - Reference
ECB,8872822698139644453_REF,EBA_ATY(EBA_si299) - Reference,8872822698139644453_REF,EBA_ATY(EBA_si299) - Reference
ECB,15861555230092883852_REF,EBA_ATY(EBA_pi221) - Reference,15861555230092883852_REF,EBA_ATY(EBA_pi221) - Reference
ECB,13340907475493141665_REF,EBA_ATY(EBA_md85) - Reference,13340907475493141665_REF,EBA_ATY(EBA_md85) - Reference
ECB,2035851618792055694_REF,EBA_ATY(EBA_md11) - Reference,2035851618792055694_REF,EBA_ATY(EBA_md11) - Reference
ECB,11381913425434114974_REF,EBA_ATY(EBA_mi682) - Reference,11381913425434114974_REF,EBA_ATY(EBA_mi682) - Reference
ECB,18275956648139188358_REF,EBA_ATY(EBA_ei364) - Reference,18275956648139188358_REF,EBA_ATY(EBA_ei364) - Reference
ECB,14908322317594720467_REF,EBA_ATY(EBA_mi136) - Reference,14908322317594720467_REF,EBA_ATY(EBA_mi136) - Reference
ECB,16827164688508751619_REF,EBA_ATY(EBA_mi339) - Reference,16827164688508751619_REF,EBA_ATY(EBA_mi339) - Reference
ECB,1914567176785075883_REF,EBA_ATY(EBA_ii699) - Reference,1914567176785075883_REF,EBA_ATY(EBA_ii699) - Reference
ECB,5514973550143905855_REF,EBA_ATY(EBA_md687) - Reference,5514973550143905855_REF,EBA_ATY(EBA_md687) - Reference
ECB,6749189447780161481_REF,EBA_ATY(EBA_mi689) - Reference,6749189447780161481_REF,EBA_ATY(EBA_mi689) - Reference
ECB,9850692450922271703_REF,EBA_ATY(EBA_mi500) - Reference,9850692450922271703_REF,EBA_ATY(EBA_mi500) - Reference
ECB,13109409736578551112_REF,EBA_ATY(EBA_mi505) - Reference,13109409736578551112_REF,EBA_ATY(EBA_mi505) - Reference
ECB,707240439644672668_REF,EBA_ATY(EBA_mi502) - Reference,707240439644672668_REF,EBA_ATY(EBA_mi502) - Reference
ECB,11207418868416368889_REF,EBA_ATY(EBA_mi772) - Reference,11207418868416368889_REF,EBA_ATY(EBA_mi772) - Reference
ECB,5201938199921205623_REF,EBA_ATY(EBA_md242) - Reference,5201938199921205623_REF,EBA_ATY(EBA_md242) - Reference
ECB,18200570361412812649_REF,EBA_ATY(EBA_mi37) - Reference,18200570361412812649_REF,EBA_ATY(EBA_mi37) - Reference
ECB,13701869675344776781_REF,EBA_ATY(EBA_md151) - Reference,13701869675344776781_REF,EBA_ATY(EBA_md151) - Reference
ECB,1343878533097320678_REF,EBA_ATY(EBA_md131) - Reference,1343878533097320678_REF,EBA_ATY(EBA_md131) - Reference
ECB,11551214758248798519_REF,EBA_ATY(EBA_md210) - Reference,11551214758248798519_REF,EBA_ATY(EBA_md210) - Reference
ECB,10370576766397065305_REF,EBA_ATY(EBA_md233) - Reference,10370576766397065305_REF,EBA_ATY(EBA_md233) - Reference
ECB,2075401706210063639_REF,EBA_ATY(EBA_mi66) - Reference,2075401706210063639_REF,EBA_ATY(EBA_mi66) - Reference
ECB,11105292696563128214_REF,EBA_ATY(EBA_md71) - Reference,11105292696563128214_REF,EBA_ATY(EBA_md71) - Reference
ECB,10276723308362691963_REF,EBA_ATY(EBA_ri695) - Reference,10276723308362691963_REF,EBA_ATY(EBA_ri695) - Reference
ECB,13954865385766232297_REF,EBA_ATY(EBA_md771) - Reference,13954865385766232297_REF,EBA_ATY(EBA_md771) - Reference
ECB,2970692285882776276_REF,EBA_ATY(EBA_md139) - Reference,2970692285882776276_REF,EBA_ATY(EBA_md139) - Reference
ECB,6631604508003842444_REF,EBA_ATY(EBA_md251) - Reference,6631604508003842444_REF,EBA_ATY(EBA_md251) - Reference
ECB,16327465111797747933_REF,EBA_ATY(EBA_md241) - Reference,16327465111797747933_REF,EBA_ATY(EBA_md241) - Reference
ECB,9544537712173802836_REF,EBA_ATY(EBA_mi690) - Reference,9544537712173802836_REF,EBA_ATY(EBA_mi690) - Reference
ECB,11122883669815963861_REF,EBA_ATY(EBA_md677) - Reference,11122883669815963861_REF,EBA_ATY(EBA_md677) - Reference
ECB,7526256445328679720_REF,EBA_ATY(EBA_md240) - Reference,7526256445328679720_REF,EBA_ATY(EBA_md240) - Reference
ECB,637091515190721272_REF,EBA_ATY(EBA_mi287) - Reference,637091515190721272_REF,EBA_ATY(EBA_mi287) - Reference
ECB,7845788412536202589_REF,EBA_ATY(EBA_md46) - Reference,7845788412536202589_REF,EBA_ATY(EBA_md46) - Reference
ECB,15737067412521553465_REF,EBA_ATY(EBA_md513) - Reference,15737067412521553465_REF,EBA_ATY(EBA_md513) - Reference
ECB,826386289683186479_REF,EBA_ATY(EBA_mi53) - Reference,826386289683186479_REF,EBA_ATY(EBA_mi53) - Reference
ECB,1468140901604897379_REF,EBA_ATY(EBA_si288) - Reference,1468140901604897379_REF,EBA_ATY(EBA_si288) - Reference
ECB,9866734509798057745_REF,EBA_ATY(EBA_pi223) - Reference,9866734509798057745_REF,EBA_ATY(EBA_pi223) - Reference
ECB,1395812268453013078_REF,EBA_ATY(EBA_ei219) - Reference,1395812268453013078_REF,EBA_ATY(EBA_ei219) - Reference
ECB,9832991519487986304_REF,EBA_ATY(EBA_si289) - Reference,9832991519487986304_REF,EBA_ATY(EBA_si289) - Reference
ECB,10170972515839255245_REF,EBA_ATY(EBA_mi170) - Reference,10170972515839255245_REF,EBA_ATY(EBA_mi170) - Reference
ECB,13008077944443989364_REF,EBA_ATY(EBA_ei152) - Reference,13008077944443989364_REF,EBA_ATY(EBA_ei152) - Reference
ECB,15827577643655367818_REF,EBA_ATY(EBA_si168) - Reference,15827577643655367818_REF,EBA_ATY(EBA_si168) - Reference
EBA,EBA_6303834010684347067,EBA_ATY(EBA_mi292),6303834010684347067,
EBA,EBA_8275672049140942608,EBA_ATY(EBA_ei328),8275672049140942608,
EBA,EBA_18301630854030064082,EBA_ATY([EBA_mi290]),18301630854030064082,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1421770878445515372,EBA_ATY([EBA_mi287|EBA_mi129]),1421770878445515372,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_12715721752481883426,EBA_ATY([EBA_mi295|EBA_mi292|EBA_mi297]),12715721752481883426,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6932333233812382963,EBA_ATY([EBA_mi290|EBA_mi129|EBA_mi53|EBA_mi287]),6932333233812382963,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_4418743859069788106,EBA_ATY(EBA_mi296),4418743859069788106,
EBA,EBA_3416672486839596463,EBA_ATY(EBA_mi297),3416672486839596463,
EBA,EBA_2445085011552409139,EBA_ATY([EBA_si294|EBA_si293|EBA_bi327|EBA_ei328]),2445085011552409139,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_16251736786404837591,EBA_ATY([EBA_mi279]),16251736786404837591,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_14255792799439718750,EBA_ATY([EBA_mi296]),14255792799439718750,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_14257806722875719973,EBA_ATY(EBA_bi327),14257806722875719973,
EBA,EBA_5321271655764211193,EBA_ATY(EBA_si293),5321271655764211193,
EBA,EBA_13837824826804460883,EBA_ATY([EBA_mi290|EBA_mi129]),13837824826804460883,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6759061105215175931,EBA_ATY(EBA_mi295),6759061105215175931,
EBA,EBA_15449180842948967859,EBA_ATY([EBA_mi53|EBA_mi287|EBA_mi291|EBA_mi296]),15449180842948967859,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1665851491782084238,EBA_ATY(EBA_mi291),1665851491782084238,
EBA,EBA_2834314127039447594,EBA_ATY(EBA_mi279),2834314127039447594,
EBA,EBA_7297566420415073364,EBA_ATY(EBA_md675),7297566420415073364,
EBA,EBA_15585376292621693064,EBA_ATY([EBA_mi340]),15585376292621693064,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_4492196362141618351,EBA_ATY(EBA_mi340),4492196362141618351,
EBA,EBA_18440333072770672174,EBA_ATY(EBA_md147),18440333072770672174,
EBA,EBA_970881211989962538,EBA_ATY(EBA_md252),970881211989962538,
EBA,EBA_9343811512142656844,EBA_ATY(EBA_mi159),9343811512142656844,
EBA,EBA_9460647717196484910,EBA_ATY(EBA_md105),9460647717196484910,
EBA,EBA_14237901206357965237,EBA_ATY(EBA_md151),14237901206357965237,
EBA,EBA_14782401022276115780,EBA_ATY(EBA_md202),14782401022276115780,
EBA,EBA_11157093638208050105,EBA_ATY(EBA_md216),11157093638208050105,
EBA,EBA_14717269689211174824,EBA_ATY(EBA_md149),14717269689211174824,
EBA,EBA_4429920262232308032,EBA_ATY(EBA_mi772),4429920262232308032,
EBA,EBA_14140516149278037314,EBA_ATY(EBA_md249),14140516149278037314,
EBA,EBA_14466135065692067719,EBA_ATY([EBA_mi7|EBA_mi508|EBA_mi136|EBA_mi506|EBA_mi53|EBA_mi505|EBA_mi507]),14466135065692067719,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_4457154621247041878,EBA_ATY(EBA_md203),4457154621247041878,
EBA,EBA_1578997817283599000,EBA_ATY(EBA_ii676),1578997817283599000,
EBA,EBA_10294479025975435038,EBA_ATY(EBA_mi697),10294479025975435038,
EBA,EBA_9198654112419647559,EBA_ATY(EBA_md201),9198654112419647559,
EBA,EBA_9670157326672713850,EBA_ATY([EBA_ei364|EBA_mi9|EBA_si168|EBA_mi170|EBA_ei152|EBA_ei138|EBA_ei218|EBA_mi134|EBA_ei219|EBA_pi221|EBA_mi53|EBA_pi223|EBA_di113|EBA_md103|EBA_ei365|EBA_mi129|EBA_si288]),9670157326672713850,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_7548593735695521529,EBA_ATY([EBA_mi501|EBA_mi170|EBA_mi53|EBA_mi500]),7548593735695521529,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17313761609889498750,EBA_ATY(EBA_md70),17313761609889498750,
EBA,EBA_9787159133079550312,EBA_ATY(EBA_md240),9787159133079550312,
EBA,EBA_8895365827025944555,EBA_ATY(EBA_mi457),8895365827025944555,
EBA,EBA_17825073792822755192,EBA_ATY(EBA_md516),17825073792822755192,
EBA,EBA_17127223044912856094,EBA_ATY([EBA_md683|EBA_md685|EBA_md687|EBA_md684|EBA_mi503|EBA_md686]),17127223044912856094,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_11975497208556218727,EBA_ATY([EBA_md103|EBA_md210|EBA_md13]),11975497208556218727,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_8228120436041376903,EBA_ATY(EBA_mi505),8228120436041376903,
EBA,EBA_9953958970010584506,EBA_ATY([EBA_mi339|EBA_mi136]),9953958970010584506,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_18030343957810508219,EBA_ATY([EBA_mi164]),18030343957810508219,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_15948336968249749664,EBA_ATY(EBA_md46),15948336968249749664,
EBA,EBA_6568288170937653887,EBA_ATY([EBA_mi7|EBA_md140|EBA_md515|EBA_md203|EBA_md105|EBA_md254|EBA_md514|EBA_md516|EBA_md242]),6568288170937653887,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2250689115574519802,EBA_ATY(EBA_di113),2250689115574519802,
EBA,EBA_12714954377393457120,EBA_ATY([EBA_md103|EBA_mi287|EBA_mi129|EBA_mi53]),12714954377393457120,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_9026145844569263569,EBA_ATY([EBA_mi457|EBA_mi172|EBA_mi170|EBA_mi53|EBA_mi287]),9026145844569263569,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_1642050618857539674,EBA_ATY(EBA_md511),1642050618857539674,
EBA,EBA_1310593032472528505,EBA_ATY(EBA_md233),1310593032472528505,
EBA,EBA_4526649700965348292,EBA_ATY(EBA_mi110),4526649700965348292,
EBA,EBA_7998179386806129332,EBA_ATY(EBA_mi43),7998179386806129332,
EBA,EBA_17263975452837246078,EBA_ATY([EBA_mi501|EBA_mi500|EBA_mi53|EBA_mi170]),17263975452837246078,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_12066025718223367442,EBA_ATY(EBA_mi65),12066025718223367442,
EBA,EBA_16910089619137529619,EBA_ATY(EBA_md197),16910089619137529619,
EBA,EBA_7425012908509512988,EBA_ATY([EBA_md103|EBA_md301]),7425012908509512988,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_7045330879861808887,EBA_ATY(EBA_md199),7045330879861808887,
EBA,EBA_3318790052671735794,EBA_ATY(EBA_md72),3318790052671735794,
EBA,EBA_4125453834206329623,EBA_ATY(EBA_mi135),4125453834206329623,
EBA,EBA_7479284637091345067,EBA_ATY(EBA_md150),7479284637091345067,
EBA,EBA_14207604135783268980,EBA_ATY(EBA_mi696),14207604135783268980,
EBA,EBA_15523337097091448283,EBA_ATY([EBA_md103]),15523337097091448283,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_13130641130737682833,EBA_ATY([EBA_mi287|EBA_mi504|EBA_mi53]),13130641130737682833,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_4382339117424893742,EBA_ATY(EBA_si475),4382339117424893742,
EBA,EBA_18224627658329936503,EBA_ATY([EBA_mi287|EBA_mi136]),18224627658329936503,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_5945154987020393668,EBA_ATY(EBA_md11),5945154987020393668,
EBA,EBA_5774915741176803306,EBA_ATY(EBA_si299),5774915741176803306,
EBA,EBA_16583082910069749599,EBA_ATY([EBA_mi7|EBA_mi508|EBA_mi136|EBA_mi53|EBA_mi507]),16583082910069749599,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_6639797572247728135,EBA_ATY(EBA_ei365),6639797572247728135,
EBA,EBA_14850964577352639345,EBA_ATY(EBA_md131),14850964577352639345,
EBA,EBA_10236929010232105220,EBA_ATY(EBA_md241),10236929010232105220,
EBA,EBA_17125032251173697978,EBA_ATY(EBA_md14),17125032251173697978,
EBA,EBA_10257793885188895877,EBA_ATY(EBA_mi134),10257793885188895877,
EBA,EBA_8358054682599877032,EBA_ATY([EBA_mi682|EBA_md677|EBA_md675|EBA_mi136]),8358054682599877032,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17627108811016234439,EBA_ATY([EBA_md104|EBA_md186|EBA_md12|EBA_md59|EBA_md60|EBA_md83|EBA_md69|EBA_md147|EBA_mi191|EBA_md131|EBA_md11]),17627108811016234439,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_17191325927746173861,EBA_ATY([EBA_mi697|EBA_mi696|EBA_ri695|EBA_ri769]),17191325927746173861,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_2384983838098687046,EBA_ATY(EBA_md301),2384983838098687046,
EBA,EBA_12322696276208132147,EBA_ATY(EBA_mi507),12322696276208132147,
EBA,EBA_7921557948676610779,EBA_ATY(EBA_md512),7921557948676610779,
EBA,EBA_8147403423836981172,EBA_ATY([EBA_mi7|EBA_mi503]),8147403423836981172,"Details the data type (e.g. monetary, percentage, string) of the data point. In XBRL, it is the ""primary item"". 
Generally, it indicates the ""metrics"" of the Main category provided (i.e. answers the question: how is measured?).
It should be defined for each data point. 
In the case of monetary values, when the data point is referred to a (change during a) period of time, the member name shall finish in ""(flow)"". When the member name has other terminations, the data point is a measurement at a date (i.e. ""stock"")."
EBA,EBA_7609207427873815892,EBA_ATY(EBA_mi66),7609207427873815892,
